promo_code,branch,customer_id,product_id,invoice_id,product_name,qty,unit_price,transaction_datetime,cost_price
NONE,KL,C2051,PER001,INV138538,Shampoo 650ml,1.0,15.9,2025-08-12 14:52:00,10.4
NONE,SB,C2403,HOM001,INV138689,Detergent 2kg,5.0,18.9,2025-01-01 13:52:00,15.2
NONE,PJ,C2216,FRS001,INV138942,Apple Fuji 1kg,1.0,8.5,2025-10-24 14:50:00,7.0
CNY10,PJ,C1420,HOM002,INV138955,Dishwashing Liquid 900ml,4.0,9.5,2025-09-26 10:02:00,6.1
YEAR_END15,PJ,C1942,PER001,INV139052,Shampoo 650ml,2.0,15.9,2025-02-20 18:43:00,10.4
NONE,JB,C1813,HOM002,INV139179,Dishwashing Liquid 900ml,1.0,9.5,2025-01-27 18:11:00,6.1
NONE,SB,C2520,PER001,INV140372,Shampoo 650ml,4.0,15.9,2025-01-01 13:52:00,10.4
NONE,PJ,C2095,FRS001,INV140933,Apple Fuji 1kg,2.0,8.5,2025-10-03 21:51:00,7.0
NONE,IP,C1832,FRZ001,INV141308,Chicken Nugget 1kg,4.0,14.9,2025-01-27 10:54:00,11.8
NONE,JB,C2219,BEV003,INV141315,Orange Juice 1L,1.0,7.9,2025-10-06 17:22:00,5.9
NONE,CH,C1249,FRZ001,INV141514,Chicken Nugget 1kg,2.0,14.9,2025-05-31 12:37:00,11.8
NONE,PG,C1067,PER002,INV141587,Body Wash 1L,1.0,14.2,2025-05-18 17:59:00,9.7
MEMBER8,PJ,C1572,FRZ001,INV141591,Chicken Nugget 1kg,5.0,14.9,2025-11-26 20:34:00,11.8
NONE,SB,C1392,FRZ001,INV141790,Chicken Nugget 1kg,5.0,14.9,2025-12-19 14:31:00,11.8
LOSS30,IP,C1699,HOM002,INV142195,Dishwashing Liquid 900ml,3.0,9.5,2025-03-08 18:23:00,6.1
NONE,PJ,C2118,FRS001,INV142430,Apple Fuji 1kg,1.0,8.5,2025-03-16 10:35:00,7.0
NONE,KL,C1122,PER001,INV142526,Shampoo 650ml,2.0,15.9,2025-07-18 16:31:00,10.4
NONE,KL,C1389,BEV002,INV142789,Mineral Water 500ml,3.0,1.8,2025-11-20 09:13:00,0.6
YEAR_END15,CH,C1628,FRS001,INV142904,Apple Fuji 1kg,2.0,8.5,2025-09-15 17:02:00,7.0
YEAR_END15,PG,C2526,FRS002,INV143108,Banana 1kg,4.0,5.5,2025-10-01 18:13:00,4.8
YEAR_END15,IP,C1475,PER002,INV143215,Body Wash 1L,2.0,14.2,2025-01-23 09:44:00,9.7
NONE,JB,C2096,BEV001,INV143491,Coca Cola 1.5L,2.0,4.5,2025-07-07 11:34:00,3.8
MEMBER8,PJ,C1591,HOM001,INV143566,Detergent 2kg,3.0,18.9,2025-11-28 09:05:00,15.2
NONE,PG,C2761,FRZ001,INV143894,Chicken Nugget 1kg,1.0,14.9,2025-04-02 15:05:00,11.8
NONE,SB,C2078,HOM002,INV144197,Dishwashing Liquid 900ml,4.0,9.5,2025-10-08 18:45:00,6.1
YEAR_END15,KL,C1181,BEV003,INV144626,Orange Juice 1L,1.0,7.9,2025-01-14 17:49:00,5.9
CNY10,IP,C2068,BEV003,INV144660,Orange Juice 1L,1.0,7.9,2025-09-14 13:10:00,5.9
YEAR_END15,IP,C2470,BEV002,INV145202,Mineral Water 500ml,1.0,1.8,2025-01-30 10:56:00,0.6
MEMBER8,PG,C2015,SNK002,INV145437,Chocolate Cookies 200g,1.0,8.2,2025-07-30 09:51:00,4.6
NONE,PJ,C1264,BEV002,INV145548,Mineral Water 500ml,2.0,1.8,2025-04-01 15:31:00,0.6
LOSS30,PG,C2515,SNK002,INV145978,Chocolate Cookies 200g,1.0,8.2,2025-08-14 20:53:00,4.6
NONE,CH,C1910,FRZ001,INV146321,Chicken Nugget 1kg,2.0,14.9,2025-12-13 12:23:00,11.8
NONE,IP,C1392,PER001,INV146331,Shampoo 650ml,4.0,15.9,2025-08-11 16:47:00,10.4
NONE,KL,C1394,PER001,INV146334,Shampoo 650ml,4.0,15.9,2025-01-12 14:38:00,10.4
NONE,JB,C1607,FRS001,INV146496,Apple Fuji 1kg,3.0,8.5,2025-04-01 10:15:00,7.0
LOSS30,SB,C1383,BEV003,INV146570,Orange Juice 1L,1.0,7.9,2025-10-11 18:10:00,5.9
NONE,PJ,C2400,PER001,INV146705,Shampoo 650ml,2.0,15.9,2025-06-18 10:49:00,10.4
MEMBER8,SB,C2013,SNK001,INV146953,Potato Chips BBQ,1.0,6.9,2025-02-01 09:11:00,3.0
NONE,PJ,C1818,PER002,INV147049,Body Wash 1L,1.0,14.2,2025-01-01 13:52:00,9.7
MEMBER8,IP,C1137,PER001,INV147098,Shampoo 650ml,4.0,15.9,2025-01-14 15:35:00,10.4
NONE,PJ,C2088,PER002,INV147190,Body Wash 1L,2.0,14.2,2025-03-16 19:23:00,9.7
CNY10,CH,C1343,PER002,INV147267,Body Wash 1L,1.0,14.2,2025-05-12 14:10:00,9.7
NONE,PJ,C1407,PER002,INV147559,Body Wash 1L,2.0,14.2,2025-03-03 21:54:00,9.7
NONE,IP,C2550,PER001,INV147905,Shampoo 650ml,5.0,15.9,2025-11-12 12:17:00,10.4
NONE,CH,C2293,FRS001,INV147908,Apple Fuji 1kg,1.0,8.5,2025-10-24 09:09:00,7.0
NONE,JB,C1420,FRS002,INV148029,Banana 1kg,2.0,5.5,2025-10-15 14:05:00,4.8
CNY10,CH,C2389,SNK002,INV148096,Chocolate Cookies 200g,3.0,8.2,2025-10-12 18:13:00,4.6
MEMBER8,PJ,C1723,PER002,INV148301,Body Wash 1L,1.0,14.2,2025-03-08 16:22:00,9.7
CNY10,KL,C1741,FRS002,INV148303,Banana 1kg,1.0,5.5,2025-07-22 14:07:00,4.8
NONE,PG,C2065,BEV003,INV148412,Orange Juice 1L,1.0,7.9,2025-03-17 10:54:00,5.9
LOSS30,PJ,C1085,FRS002,INV148500,Banana 1kg,2.0,5.5,2025-09-24 19:33:00,4.8
NONE,KL,C2408,HOM002,INV148686,Dishwashing Liquid 900ml,4.0,9.5,2025-05-19 11:12:00,6.1
NONE,CH,C1425,BEV003,INV149022,Orange Juice 1L,1.0,7.9,2025-05-15 18:03:00,5.9
NONE,IP,C2112,HOM002,INV149477,Dishwashing Liquid 900ml,4.0,9.5,2025-02-23 15:14:00,6.1
CNY10,IP,C1704,HOM002,INV150232,Dishwashing Liquid 900ml,3.0,9.5,2025-11-04 16:37:00,6.1
NONE,CH,C1825,BEV002,INV150237,Mineral Water 500ml,1.0,1.8,2025-07-09 18:25:00,0.6
MEMBER8,SB,C1363,SNK001,INV150327,Potato Chips BBQ,3.0,6.9,2025-07-25 14:46:00,3.0
YEAR_END15,IP,C2163,BEV001,INV150363,Coca Cola 1.5L,2.0,4.5,2025-10-16 16:57:00,3.8
NONE,CH,C2435,PER001,INV150474,Shampoo 650ml,1.0,15.9,2025-12-30 12:34:00,10.4
NONE,IP,C1148,FRZ001,INV151178,Chicken Nugget 1kg,1.0,14.9,2025-09-09 20:23:00,11.8
NONE,KL,C1375,BEV001,INV151399,Coca Cola 1.5L,4.0,4.5,2025-04-16 20:55:00,3.8
CNY10,CH,C1506,FRS001,INV151557,Apple Fuji 1kg,2.0,8.5,2025-03-30 16:56:00,7.0
MEMBER8,PJ,C1349,HOM002,INV151581,Dishwashing Liquid 900ml,2.0,9.5,2025-09-23 21:05:00,6.1
CNY10,JB,C1458,BEV003,INV151582,Orange Juice 1L,1.0,7.9,2025-03-29 18:57:00,5.9
YEAR_END15,PJ,C2183,BEV003,INV151591,Orange Juice 1L,2.0,7.9,2025-01-19 19:26:00,5.9
LOSS30,SB,C1064,FRS002,INV151626,Banana 1kg,1.0,5.5,2025-06-27 17:50:00,4.8
YEAR_END15,KL,C2270,SNK001,INV152326,Potato Chips BBQ,1.0,6.9,2025-02-26 14:50:00,3.0
MEMBER8,PJ,C2173,SNK001,INV152357,Potato Chips BBQ,1.0,6.9,2025-03-04 14:20:00,3.0
LOSS30,IP,C1232,FRZ001,INV152384,Chicken Nugget 1kg,3.0,14.9,2025-06-07 15:38:00,11.8
NONE,SB,C1329,SNK001,INV152487,Potato Chips BBQ,2.0,6.9,2025-09-24 11:26:00,3.0
CNY10,CH,C1298,SNK001,INV152823,Potato Chips BBQ,2.0,6.9,2025-01-31 09:03:00,3.0
MEMBER8,CH,C2460,BEV001,INV153138,Coca Cola 1.5L,6.0,4.5,2025-11-11 13:43:00,3.8
YEAR_END15,PG,C2289,BEV003,INV153182,Orange Juice 1L,4.0,7.9,2025-03-08 18:59:00,5.9
YEAR_END15,JB,C1980,BEV003,INV100587,Orange Juice 1L,1.0,7.9,2025-05-17 10:29:00,5.9
CNY10,IP,C2028,SNK002,INV101212,Chocolate Cookies 200g,1.0,8.2,2025-08-06 14:17:00,4.6
NONE,KL,C1810,HOM001,INV101476,Detergent 2kg,1.0,18.9,2025-03-28 09:41:00,15.2
LOSS30,PJ,C1091,HOM001,INV101576,Detergent 2kg,2.0,18.9,2025-09-10 18:58:00,15.2
NONE,IP,C1590,FRZ001,INV101670,Chicken Nugget 1kg,2.0,14.9,2025-08-03 14:23:00,11.8
MEMBER8,PJ,C1233,PER001,INV102058,Shampoo 650ml,1.0,15.9,2025-10-12 15:43:00,10.4
NONE,CH,C2622,HOM002,INV102160,Dishwashing Liquid 900ml,2.0,9.5,2025-09-01 14:37:00,6.1
NONE,SB,C1711,FRZ001,INV102186,Chicken Nugget 1kg,3.0,14.9,2025-12-24 21:57:00,11.8
LOSS30,PG,C2125,BEV001,INV102247,Coca Cola 1.5L,1.0,4.5,2025-09-25 16:40:00,3.8
MEMBER8,KL,C1200,BEV003,INV102379,Orange Juice 1L,3.0,7.9,2025-06-19 11:12:00,5.9
LOSS30,CH,C1930,PER001,INV102434,Shampoo 650ml,2.0,15.9,2025-04-15 15:25:00,10.4
CNY10,JB,C1575,SNK002,INV102477,Chocolate Cookies 200g,1.0,8.2,2025-02-17 18:48:00,4.6
YEAR_END15,PG,C1603,SNK002,INV102555,Chocolate Cookies 200g,1.0,8.2,2025-07-18 20:15:00,4.6
YEAR_END15,CH,C1921,BEV001,INV102661,Coca Cola 1.5L,3.0,4.5,2025-12-31 18:19:00,3.8
LOSS30,IP,C1624,FRS001,INV102766,Apple Fuji 1kg,1.0,8.5,2025-03-30 19:37:00,7.0
NONE,JB,C1583,FRS002,INV102961,Banana 1kg,1.0,5.5,2025-10-12 21:02:00,4.8
CNY10,IP,C2734,FRZ001,INV103080,Chicken Nugget 1kg,3.0,14.9,2025-03-24 13:49:00,11.8
CNY10,IP,C2475,BEV001,INV103214,Coca Cola 1.5L,4.0,4.5,2025-09-01 21:09:00,3.8
YEAR_END15,CH,C1238,HOM001,INV104120,Detergent 2kg,1.0,18.9,2025-02-14 12:39:00,15.2
MEMBER8,CH,C1387,FRS002,INV104209,Banana 1kg,1.0,5.5,2025-05-18 09:45:00,4.8
CNY10,PJ,C1048,BEV001,INV104260,Coca Cola 1.5L,2.0,4.5,2025-01-16 12:21:00,3.8
MEMBER8,KL,C2697,SNK001,INV104315,Potato Chips BBQ,2.0,6.9,2025-10-11 10:36:00,3.0
NONE,KL,C2359,FRZ001,INV104404,Chicken Nugget 1kg,1.0,14.9,2025-03-06 16:35:00,11.8
NONE,PG,C2114,BEV003,INV104764,Orange Juice 1L,2.0,7.9,2025-06-17 13:58:00,5.9
MEMBER8,PJ,C2394,BEV001,INV105180,Coca Cola 1.5L,2.0,4.5,2025-01-27 18:27:00,3.8
MEMBER8,KL,C2243,BEV003,INV105208,Orange Juice 1L,2.0,7.9,2025-06-05 21:09:00,5.9
NONE,CH,C1253,SNK001,INV105527,Potato Chips BBQ,4.0,6.9,2025-09-03 17:47:00,3.0
NONE,PG,C2701,FRS001,INV105610,Apple Fuji 1kg,1.0,8.5,2025-10-09 11:30:00,7.0
NONE,CH,C1729,FRS002,INV105667,Banana 1kg,2.0,5.5,2025-03-09 10:06:00,4.8
YEAR_END15,PJ,C1535,SNK001,INV105960,Potato Chips BBQ,1.0,6.9,2025-03-29 17:53:00,3.0
YEAR_END15,JB,C2301,BEV001,INV106161,Coca Cola 1.5L,1.0,4.5,2025-05-13 14:26:00,3.8
CNY10,JB,C1250,FRZ001,INV106164,Chicken Nugget 1kg,2.0,14.9,2025-02-02 17:04:00,11.8
NONE,SB,C1658,FRZ001,INV106195,Chicken Nugget 1kg,4.0,14.9,2025-12-24 16:27:00,11.8
YEAR_END15,PG,C2704,HOM001,INV106208,Detergent 2kg,2.0,18.9,2025-10-22 15:55:00,15.2
YEAR_END15,JB,C2608,FRS001,INV106550,Apple Fuji 1kg,4.0,8.5,2025-10-17 12:14:00,7.0
NONE,PG,C1278,FRZ001,INV106827,Chicken Nugget 1kg,1.0,14.9,2025-12-04 14:03:00,11.8
NONE,JB,C1654,SNK001,INV107190,Potato Chips BBQ,1.0,6.9,2025-06-15 12:57:00,3.0
NONE,KL,C1026,HOM002,INV107212,Dishwashing Liquid 900ml,2.0,9.5,2025-03-03 12:58:00,6.1
NONE,PG,C1281,BEV002,INV107367,Mineral Water 500ml,4.0,1.8,2025-08-24 14:05:00,0.6
NONE,PJ,C1064,BEV002,INV107494,Mineral Water 500ml,1.0,1.8,2025-04-17 13:25:00,0.6
LOSS30,PG,C1333,PER001,INV107794,Shampoo 650ml,4.0,15.9,2025-11-21 21:45:00,10.4
NONE,PG,C1640,SNK002,INV107913,Chocolate Cookies 200g,1.0,8.2,2025-03-09 10:01:00,4.6
NONE,PG,C2480,BEV001,INV108352,Coca Cola 1.5L,4.0,4.5,2025-04-08 17:06:00,3.8
LOSS30,PG,C1935,FRZ001,INV108710,Chicken Nugget 1kg,2.0,14.9,2025-03-21 18:09:00,11.8
MEMBER8,CH,C2353,HOM001,INV108841,Detergent 2kg,1.0,18.9,2025-07-24 14:09:00,15.2
NONE,SB,C2151,HOM002,INV109100,Dishwashing Liquid 900ml,2.0,9.5,2025-05-16 09:26:00,6.1
NONE,JB,C1882,HOM001,INV109155,Detergent 2kg,1.0,18.9,2025-01-18 15:50:00,15.2
NONE,PJ,C1945,PER001,INV109255,Shampoo 650ml,1.0,15.9,2025-02-09 17:05:00,10.4
NONE,PG,C2119,HOM001,INV109335,Detergent 2kg,2.0,18.9,2025-12-16 11:25:00,15.2
MEMBER8,IP,C1026,SNK002,INV110403,Chocolate Cookies 200g,2.0,8.2,2025-06-19 10:02:00,4.6
LOSS30,CH,C1974,HOM001,INV110893,Detergent 2kg,3.0,18.9,2025-05-31 18:10:00,15.2
NONE,PJ,C2318,PER002,INV111099,Body Wash 1L,3.0,14.2,2025-04-22 09:40:00,9.7
NONE,KL,C1419,BEV003,INV111355,Orange Juice 1L,4.0,7.9,2025-09-22 18:57:00,5.9
MEMBER8,PJ,C2131,FRZ001,INV111388,Chicken Nugget 1kg,2.0,14.9,2025-01-21 19:49:00,11.8
CNY10,PG,C2040,BEV001,INV112473,Coca Cola 1.5L,1.0,4.5,2025-04-10 21:20:00,3.8
NONE,JB,C2481,FRZ001,INV112613,Chicken Nugget 1kg,1.0,14.9,2025-04-04 16:33:00,11.8
NONE,KL,C1173,SNK002,INV112824,Chocolate Cookies 200g,2.0,8.2,2025-01-23 14:39:00,4.6
NONE,IP,C1751,FRS001,INV112882,Apple Fuji 1kg,6.0,8.5,2025-11-11 19:52:00,7.0
NONE,PJ,C1459,PER002,INV112888,Body Wash 1L,3.0,14.2,2025-10-27 12:12:00,9.7
LOSS30,SB,C1482,PER002,INV112927,Body Wash 1L,2.0,14.2,2025-05-09 18:19:00,9.7
LOSS30,IP,C2373,BEV003,INV113045,Orange Juice 1L,2.0,7.9,2025-03-24 14:01:00,5.9
LOSS30,KL,C1527,BEV002,INV113161,Mineral Water 500ml,1.0,1.8,2025-10-19 20:21:00,0.6
YEAR_END15,PJ,C1644,FRZ001,INV113281,Chicken Nugget 1kg,1.0,14.9,2025-03-24 15:35:00,11.8
NONE,JB,C1339,SNK002,INV113383,Chocolate Cookies 200g,1.0,8.2,2025-05-02 16:33:00,4.6
NONE,PJ,C1948,BEV001,INV113537,Coca Cola 1.5L,1.0,4.5,2025-10-26 15:17:00,3.8
MEMBER8,PJ,C1498,SNK001,INV113839,Potato Chips BBQ,4.0,6.9,2025-01-01 13:52:00,3.0
NONE,CH,C1204,BEV002,INV113885,Mineral Water 500ml,1.0,1.8,2025-09-22 14:37:00,0.6
CNY10,JB,C2755,SNK001,INV113984,Potato Chips BBQ,1.0,6.9,2025-02-22 19:21:00,3.0
MEMBER8,PJ,C1835,HOM002,INV114049,Dishwashing Liquid 900ml,2.0,9.5,2025-08-04 14:00:00,6.1
CNY10,IP,C1211,SNK001,INV114092,Potato Chips BBQ,2.0,6.9,2025-10-31 18:36:00,3.0
NONE,PJ,C1666,BEV003,INV114257,Orange Juice 1L,4.0,7.9,2025-06-25 18:53:00,5.9
YEAR_END15,PG,C1321,SNK002,INV114365,Chocolate Cookies 200g,4.0,8.2,2025-05-11 17:08:00,4.6
NONE,JB,C1417,PER002,INV114497,Body Wash 1L,1.0,14.2,2025-05-20 17:10:00,9.7
YEAR_END15,IP,C1248,FRS002,INV114501,Banana 1kg,4.0,5.5,2025-02-13 11:57:00,4.8
NONE,IP,C1238,FRS001,INV114740,Apple Fuji 1kg,1.0,8.5,2025-04-24 15:10:00,7.0
NONE,CH,C1313,HOM001,INV114782,Detergent 2kg,1.0,18.9,2025-09-04 20:50:00,15.2
NONE,KL,C2380,FRS002,INV114839,Banana 1kg,3.0,5.5,2025-11-20 09:44:00,4.8
MEMBER8,PG,C1679,FRZ001,INV114913,Chicken Nugget 1kg,2.0,14.9,2025-07-25 12:28:00,11.8
NONE,KL,C1577,BEV002,INV114927,Mineral Water 500ml,4.0,1.8,2025-11-30 21:26:00,0.6
CNY10,CH,C2736,PER001,INV115139,Shampoo 650ml,1.0,15.9,2025-07-01 17:44:00,10.4
YEAR_END15,PG,C2720,PER001,INV115407,Shampoo 650ml,2.0,15.9,2025-10-28 17:29:00,10.4
MEMBER8,KL,C2581,HOM001,INV115787,Detergent 2kg,1.0,18.9,2025-03-09 20:59:00,15.2
YEAR_END15,SB,C1722,BEV002,INV115903,Mineral Water 500ml,5.0,1.8,2025-11-24 13:41:00,0.6
NONE,JB,C1994,HOM001,INV116063,Detergent 2kg,3.0,18.9,2025-12-09 19:49:00,15.2
NONE,IP,C1968,PER001,INV116085,Shampoo 650ml,4.0,15.9,2025-11-21 14:24:00,10.4
NONE,CH,C2256,BEV003,INV116471,Orange Juice 1L,2.0,7.9,2025-09-11 17:44:00,5.9
NONE,JB,C2580,FRS002,INV116738,Banana 1kg,4.0,5.5,2025-02-13 09:32:00,4.8
MEMBER8,SB,C2416,PER002,INV116963,Body Wash 1L,3.0,14.2,2025-06-10 16:38:00,9.7
YEAR_END15,SB,C1569,HOM002,INV117004,Dishwashing Liquid 900ml,1.0,9.5,2025-10-22 21:05:00,6.1
NONE,CH,C1080,FRS001,INV117154,Apple Fuji 1kg,2.0,8.5,2025-12-23 12:28:00,7.0
CNY10,SB,C2237,SNK001,INV117354,Potato Chips BBQ,1.0,6.9,2025-02-03 18:14:00,3.0
NONE,KL,C1648,BEV003,INV117472,Orange Juice 1L,1.0,7.9,2025-03-06 10:44:00,5.9
YEAR_END15,PG,C2696,FRS002,INV117657,Banana 1kg,2.0,5.5,2025-06-12 09:52:00,4.8
NONE,PG,C2572,BEV001,INV117975,Coca Cola 1.5L,1.0,4.5,2025-03-22 13:51:00,3.8
CNY10,IP,C1229,FRS001,INV118002,Apple Fuji 1kg,2.0,8.5,2025-03-08 14:26:00,7.0
NONE,CH,C2013,HOM002,INV118144,Dishwashing Liquid 900ml,1.0,9.5,2025-09-23 20:39:00,6.1
NONE,SB,C1586,FRZ001,INV118174,Chicken Nugget 1kg,2.0,14.9,2025-03-07 18:21:00,11.8
NONE,IP,C2583,FRS001,INV118183,Apple Fuji 1kg,1.0,8.5,2025-10-27 16:18:00,7.0
NONE,KL,C1104,PER001,INV118244,Shampoo 650ml,1.0,15.9,2025-11-20 13:19:00,10.4
MEMBER8,CH,C1360,FRS002,INV118445,Banana 1kg,1.0,5.5,2025-08-31 20:17:00,4.8
MEMBER8,SB,C1573,BEV003,INV118565,Orange Juice 1L,3.0,7.9,2025-08-11 14:52:00,5.9
NONE,IP,C1927,FRS001,INV118799,Apple Fuji 1kg,2.0,8.5,2025-01-22 15:49:00,7.0
NONE,PG,C1929,FRS002,INV118889,Banana 1kg,1.0,5.5,2025-01-17 19:27:00,4.8
LOSS30,PG,C1310,BEV001,INV119180,Coca Cola 1.5L,4.0,4.5,2025-09-09 16:10:00,3.8
NONE,JB,C1968,SNK002,INV119185,Chocolate Cookies 200g,1.0,8.2,2025-01-22 20:24:00,4.6
NONE,PJ,C2164,FRZ001,INV119196,Chicken Nugget 1kg,3.0,14.9,2025-12-12 14:57:00,11.8
CNY10,PG,C2330,BEV002,INV119359,Mineral Water 500ml,2.0,1.8,2025-04-28 18:25:00,0.6
NONE,IP,C1692,SNK002,INV119429,Chocolate Cookies 200g,3.0,8.2,2025-04-03 09:17:00,4.6
YEAR_END15,JB,C1312,BEV001,INV119471,Coca Cola 1.5L,1.0,4.5,2025-05-19 15:58:00,3.8
NONE,PJ,C2742,HOM001,INV119544,Detergent 2kg,2.0,18.9,2025-07-29 14:07:00,15.2
NONE,SB,C1549,BEV003,INV119571,Orange Juice 1L,1.0,7.9,2025-01-09 18:57:00,5.9
YEAR_END15,PG,C1329,BEV002,INV119722,Mineral Water 500ml,2.0,1.8,2025-02-15 21:02:00,0.6
NONE,IP,C1247,FRS002,INV119842,Banana 1kg,1.0,5.5,2025-04-06 20:12:00,4.8
NONE,PJ,C2469,BEV003,INV119849,Orange Juice 1L,1.0,7.9,2025-02-13 15:04:00,5.9
NONE,PJ,C1044,BEV003,INV119884,Orange Juice 1L,2.0,7.9,2025-10-23 20:13:00,5.9
NONE,CH,C2012,PER002,INV120188,Body Wash 1L,5.0,14.2,2025-11-07 16:54:00,9.7
LOSS30,PJ,C2028,FRZ001,INV120335,Chicken Nugget 1kg,1.0,14.9,2025-04-28 09:40:00,11.8
NONE,IP,C2167,PER002,INV120685,Body Wash 1L,1.0,14.2,2025-02-18 19:57:00,9.7
NONE,PJ,C1356,SNK002,INV120696,Chocolate Cookies 200g,2.0,8.2,2025-02-06 09:58:00,4.6
NONE,PJ,C1696,BEV001,INV120733,Coca Cola 1.5L,2.0,4.5,2025-11-14 11:28:00,3.8
NONE,PG,C1799,FRZ001,INV120780,Chicken Nugget 1kg,5.0,14.9,2025-11-22 11:25:00,11.8
YEAR_END15,JB,C2115,FRZ001,INV120886,Chicken Nugget 1kg,1.0,14.9,2025-04-09 09:29:00,11.8
CNY10,PJ,C1615,SNK002,INV121015,Chocolate Cookies 200g,3.0,8.2,2025-08-06 11:58:00,4.6
NONE,PG,C2380,PER001,INV121067,Shampoo 650ml,4.0,15.9,2025-01-31 20:27:00,10.4
MEMBER8,KL,C1135,FRS002,INV121241,Banana 1kg,4.0,5.5,2025-06-03 10:16:00,4.8
NONE,IP,C1174,PER002,INV121350,Body Wash 1L,2.0,14.2,2025-02-14 21:10:00,9.7
MEMBER8,KL,C1699,PER002,INV121567,Body Wash 1L,3.0,14.2,2025-12-22 09:39:00,9.7
NONE,KL,C1423,PER002,INV121586,Body Wash 1L,1.0,14.2,2025-01-02 15:57:00,9.7
NONE,IP,C1764,SNK001,INV121825,Potato Chips BBQ,2.0,6.9,2025-12-27 12:53:00,3.0
MEMBER8,PG,C1209,FRS002,INV121948,Banana 1kg,2.0,5.5,2025-09-24 19:11:00,4.8
LOSS30,JB,C1183,SNK002,INV121965,Chocolate Cookies 200g,2.0,8.2,2025-03-31 12:24:00,4.6
YEAR_END15,JB,C2141,PER001,INV122090,Shampoo 650ml,3.0,15.9,2025-08-16 11:59:00,10.4
NONE,SB,C2101,FRS001,INV122186,Apple Fuji 1kg,4.0,8.5,2025-06-07 12:28:00,7.0
LOSS30,KL,C1815,BEV001,INV122286,Coca Cola 1.5L,2.0,4.5,2025-03-26 15:43:00,3.8
LOSS30,JB,C2764,FRS002,INV122625,Banana 1kg,2.0,5.5,2025-01-25 21:27:00,4.8
LOSS30,PJ,C1172,SNK001,INV122883,Potato Chips BBQ,4.0,6.9,2025-04-19 10:49:00,3.0
LOSS30,JB,C2365,FRS002,INV122929,Banana 1kg,1.0,5.5,2025-05-19 09:16:00,4.8
NONE,PJ,C2684,HOM001,INV122996,Detergent 2kg,2.0,18.9,2025-10-18 14:23:00,15.2
NONE,KL,C2503,PER002,INV123261,Body Wash 1L,1.0,14.2,2025-07-06 18:07:00,9.7
CNY10,IP,C2699,FRS002,INV123667,Banana 1kg,1.0,5.5,2025-05-28 11:31:00,4.8
NONE,PG,C1574,PER002,INV123891,Body Wash 1L,2.0,14.2,2025-01-27 13:57:00,9.7
NONE,SB,C1100,BEV003,INV123952,Orange Juice 1L,2.0,7.9,2025-02-26 14:51:00,5.9
CNY10,PJ,C2189,HOM001,INV124022,Detergent 2kg,3.0,18.9,2025-02-22 21:37:00,15.2
YEAR_END15,CH,C1474,BEV003,INV124091,Orange Juice 1L,4.0,7.9,2025-02-28 14:50:00,5.9
NONE,JB,C2350,BEV001,INV124236,Coca Cola 1.5L,2.0,4.5,2025-10-12 13:57:00,3.8
NONE,KL,C2592,BEV001,INV124304,Coca Cola 1.5L,5.0,4.5,2025-12-25 21:02:00,3.8
NONE,IP,C2763,BEV003,INV124376,Orange Juice 1L,3.0,7.9,2025-04-18 19:05:00,5.9
NONE,CH,C2406,FRS002,INV124737,Banana 1kg,1.0,5.5,2025-09-09 19:58:00,4.8
NONE,JB,C1549,HOM002,INV124982,Dishwashing Liquid 900ml,3.0,9.5,2025-07-23 13:22:00,6.1
NONE,SB,C1292,BEV003,INV125233,Orange Juice 1L,1.0,7.9,2025-08-10 21:03:00,5.9
CNY10,KL,C1451,FRS001,INV125728,Apple Fuji 1kg,2.0,8.5,2025-10-03 21:10:00,7.0
MEMBER8,SB,C1092,HOM002,INV125767,Dishwashing Liquid 900ml,2.0,9.5,2025-03-16 14:58:00,6.1
NONE,CH,C1618,BEV001,INV125816,Coca Cola 1.5L,1.0,4.5,2025-03-30 20:43:00,3.8
NONE,PJ,C2382,HOM002,INV126615,Dishwashing Liquid 900ml,1.0,9.5,2025-09-12 10:38:00,6.1
NONE,KL,C1342,BEV003,INV126665,Orange Juice 1L,2.0,7.9,2025-07-15 17:20:00,5.9
CNY10,PG,C1425,BEV003,INV126806,Orange Juice 1L,2.0,7.9,2025-02-19 13:43:00,5.9
NONE,PJ,C1503,FRS002,INV126991,Banana 1kg,2.0,5.5,2025-06-27 13:13:00,4.8
YEAR_END15,PG,C1736,BEV002,INV127160,Mineral Water 500ml,2.0,1.8,2025-08-03 21:50:00,0.6
YEAR_END15,CH,C2125,PER002,INV127172,Body Wash 1L,1.0,14.2,2025-08-13 16:39:00,9.7
NONE,SB,C2564,SNK001,INV127202,Potato Chips BBQ,2.0,6.9,2025-09-29 14:54:00,3.0
NONE,PG,C2419,FRS001,INV127342,Apple Fuji 1kg,2.0,8.5,2025-07-01 17:39:00,7.0
NONE,IP,C1689,BEV001,INV127522,Coca Cola 1.5L,4.0,4.5,2025-03-01 10:56:00,3.8
CNY10,PJ,C1340,SNK002,INV128436,Chocolate Cookies 200g,2.0,8.2,2025-02-14 18:07:00,4.6
CNY10,KL,C1252,BEV002,INV128571,Mineral Water 500ml,1.0,1.8,2025-10-11 17:24:00,0.6
CNY10,SB,C2492,FRS001,INV128750,Apple Fuji 1kg,1.0,8.5,2025-06-03 13:38:00,7.0
